"date","type","likes_count_fb","comments_count_fb","shares_count_fb","sentiment","valence","post_link"
"2016-09-07","link",332,436,93,"neutral",0,"https://www.facebook.com/77249349077/posts/10154590226759078"
"2016-09-08","video",2253,858,1054,"negative",-1,"https://www.facebook.com/77249349077/posts/10154592060689078"
"2016-09-08","link",369,348,66,"positive",1,"https://www.facebook.com/77249349077/posts/10154592799839078"
"2016-09-08","photo",930,158,203,"neutral",0,"https://www.facebook.com/77249349077/posts/10154592806139078"
"2016-09-08","photo",1966,644,1214,"neutral",0,"https://www.facebook.com/77249349077/posts/10154593638614078"
"2016-09-09","video",1461,379,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154594848214078"
"2016-09-09","link",399,331,87,"positive",2,"https://www.facebook.com/77249349077/posts/10154594992109078"
"2016-09-09","link",300,318,37,"neutral",0,"https://www.facebook.com/77249349077/posts/10154595680509078"
"2016-09-09","photo",569,224,152,"neutral",0,"https://www.facebook.com/77249349077/posts/10154595751939078"
"2016-09-09","link",282,290,56,"positive",1,"https://www.facebook.com/77249349077/posts/10154595755699078"
"2016-09-10","link",463,406,104,"neutral",0,"https://www.facebook.com/77249349077/posts/10154595982469078"
"2016-09-10","link",243,299,124,"neutral",0,"https://www.facebook.com/77249349077/posts/10154595979679078"
"2016-09-11","link",532,277,71,"positive",1,"https://www.facebook.com/77249349077/posts/10154595987654078"
"2016-09-11","link",794,415,136,"positive",1,"https://www.facebook.com/77249349077/posts/10154602354434078"
"2016-09-12","photo",2207,251,827,"neutral",0,"https://www.facebook.com/77249349077/posts/10154604557324078"
"2016-09-12","photo",886,264,395,"positive",2,"https://www.facebook.com/77249349077/posts/10154605097624078"
"2016-09-12","link",358,263,71,"positive",3,"https://www.facebook.com/77249349077/posts/10154605321234078"
"2016-09-13","link",705,184,116,"neutral",0,"https://www.facebook.com/77249349077/posts/10154607443134078"
"2016-09-13","photo",237,285,267,"neutral",0,"https://www.facebook.com/77249349077/posts/10154607571904078"
"2016-09-13","photo",203,87,32,"positive",2,"https://www.facebook.com/77249349077/posts/10154608019949078"
"2016-09-13","photo",290,103,68,"positive",1,"https://www.facebook.com/77249349077/posts/10154608244384078"
"2016-09-13","link",98,135,50,"positive",1,"https://www.facebook.com/77249349077/posts/10154608205419078"
"2016-09-14","photo",547,200,178,"positive",1,"https://www.facebook.com/77249349077/posts/10154610554914078"
"2016-09-14","video",613,680,318,"positive",1,"https://www.facebook.com/77249349077/posts/10154610563064078"
"2016-09-14","link",131,80,13,"positive",2,"https://www.facebook.com/77249349077/posts/10154610971109078"
"2016-09-14","photo",572,449,159,"positive",1,"https://www.facebook.com/77249349077/posts/10154611191959078"
"2016-09-15","link",562,341,121,"positive",1,"https://www.facebook.com/77249349077/posts/10154613711744078"
"2016-09-15","photo",1082,292,321,"negative",-3,"https://www.facebook.com/77249349077/posts/10154614105319078"
"2016-09-15","link",559,229,103,"neutral",0,"https://www.facebook.com/77249349077/posts/10154614182139078"
"2016-09-15","link",377,121,80,"neutral",0,"https://www.facebook.com/77249349077/posts/10154613837224078"
"2016-09-16","video",756,307,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154616170439078"
"2016-09-16","link",351,357,44,"neutral",0,"https://www.facebook.com/77249349077/posts/10154616535859078"
"2016-09-16","link",184,236,32,"neutral",0,"https://www.facebook.com/77249349077/posts/10154617080959078"
"2016-09-16","link",199,567,28,"positive",2,"https://www.facebook.com/77249349077/posts/10154616862334078"
"2016-09-17","link",290,308,46,"neutral",0,"https://www.facebook.com/77249349077/posts/10154617010009078"
"2016-09-18","link",1999,1372,418,"negative",-1,"https://www.facebook.com/77249349077/posts/10154620994359078"
"2016-09-19","photo",573,476,175,"positive",1,"https://www.facebook.com/77249349077/posts/10154625438064078"
"2016-09-19","link",101,472,54,"neutral",0,"https://www.facebook.com/77249349077/posts/10154625841489078"
"2016-09-20","photo",380,412,64,"positive",2,"https://www.facebook.com/77249349077/posts/10154628657289078"
"2016-09-21","photo",125,177,41,"positive",1,"https://www.facebook.com/77249349077/posts/10154630555704078"
"2016-09-21","photo",453,152,156,"positive",1,"https://www.facebook.com/77249349077/posts/10154630835939078"
"2016-09-21","link",748,355,240,"negative",-3,"https://www.facebook.com/77249349077/posts/10154631035454078"
"2016-09-21","link",359,257,53,"neutral",0,"https://www.facebook.com/77249349077/posts/10154631141749078"
"2016-09-22","photo",1520,229,353,"neutral",0,"https://www.facebook.com/77249349077/posts/10154633566109078"
"2016-09-22","photo",292,138,85,"negative",-1,"https://www.facebook.com/77249349077/posts/10154634034084078"
"2016-09-22","photo",225,626,38,"positive",1,"https://www.facebook.com/77249349077/posts/10154634181684078"
"2016-09-24","photo",273,229,57,"positive",1,"https://www.facebook.com/77249349077/posts/10154637360234078"
"2016-09-25","link",588,788,184,"positive",1,"https://www.facebook.com/77249349077/posts/10154637281049078"
"2016-09-26","link",232,384,147,"positive",1,"https://www.facebook.com/77249349077/posts/10154645928719078"
"2016-09-26","link",599,358,74,"positive",1,"https://www.facebook.com/77249349077/posts/10154646055634078"
"2016-09-27","link",350,205,141,"positive",2,"https://www.facebook.com/77249349077/posts/10154648075379078"
"2016-09-27","photo",918,384,359,"neutral",0,"https://www.facebook.com/77249349077/posts/10154648175669078"
"2016-09-27","link",373,496,155,"neutral",0,"https://www.facebook.com/77249349077/posts/10154648873969078"
"2016-09-27","link",229,354,51,"positive",1,"https://www.facebook.com/77249349077/posts/10154648891479078"
"2016-09-28","photo",1444,447,419,"positive",1,"https://www.facebook.com/77249349077/posts/10154651092109078"
"2016-09-28","link",1291,417,233,"positive",1,"https://www.facebook.com/77249349077/posts/10154652191604078"
"2016-09-29","link",291,233,56,"positive",1,"https://www.facebook.com/77249349077/posts/10154654400859078"
"2016-09-29","link",264,264,35,"neutral",0,"https://www.facebook.com/77249349077/posts/10154654550044078"
"2016-09-30","link",200,83,21,"negative",-3,"https://www.facebook.com/77249349077/posts/10154656441929078"
"2016-09-30","photo",1068,535,267,"negative",-2,"https://www.facebook.com/77249349077/posts/10154656575324078"
"2016-10-01","link",346,618,133,"positive",1,"https://www.facebook.com/77249349077/posts/10154657291274078"
"2016-10-02","link",660,544,240,"negative",-1,"https://www.facebook.com/77249349077/posts/10154662735329078"
"2016-10-02","video",989,1050,3148,"neutral",0,"https://www.facebook.com/77249349077/posts/10154663021079078"
"2016-10-02","link",379,355,142,"positive",1,"https://www.facebook.com/77249349077/posts/10154663930159078"
"2016-10-03","link",341,609,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154665425414078"
"2016-10-03","photo",971,472,287,"negative",-1,"https://www.facebook.com/77249349077/posts/10154666211494078"
"2016-10-03","link",51,146,29,"neutral",0,"https://www.facebook.com/77249349077/posts/10154666476829078"
"2016-10-04","link",207,348,103,"positive",1,"https://www.facebook.com/77249349077/posts/10154668258969078"
"2016-10-04","video",552,730,777,"negative",-1,"https://www.facebook.com/77249349077/posts/10154668273924078"
"2016-10-04","photo",406,205,80,"positive",1,"https://www.facebook.com/77249349077/posts/10154669240674078"
"2016-10-04","link",207,119,18,"neutral",0,"https://www.facebook.com/77249349077/posts/10154669002494078"
"2016-10-05","link",1179,546,966,"negative",-1,"https://www.facebook.com/77249349077/posts/10154671120579078"
"2016-10-05","link",591,563,361,"neutral",0,"https://www.facebook.com/77249349077/posts/10154672090329078"
"2016-10-05","link",587,316,140,"neutral",0,"https://www.facebook.com/77249349077/posts/10154672236654078"
"2016-10-06","link",271,60,39,"neutral",0,"https://www.facebook.com/77249349077/posts/10154673800559078"
"2016-10-06","link",1703,679,573,"negative",-2,"https://www.facebook.com/77249349077/posts/10154673885974078"
"2016-10-06","link",192,299,112,"neutral",0,"https://www.facebook.com/77249349077/posts/10154674007749078"
"2016-10-06","video",2017,508,1546,"negative",-1,"https://www.facebook.com/77249349077/posts/10154674323999078"
"2016-10-06","photo",1105,338,387,"neutral",0,"https://www.facebook.com/77249349077/posts/10154674541514078"
"2016-10-06","link",220,175,29,"neutral",0,"https://www.facebook.com/77249349077/posts/10154674870184078"
"2016-10-06","link",464,702,112,"negative",-1,"https://www.facebook.com/77249349077/posts/10154674414794078"
"2016-10-07","photo",2377,721,1108,"neutral",0,"https://www.facebook.com/77249349077/posts/10154676841859078"
"2016-10-07","photo",451,298,62,"neutral",0,"https://www.facebook.com/77249349077/posts/10154677337189078"
"2016-10-07","link",1130,818,264,"positive",1,"https://www.facebook.com/77249349077/posts/10154677714964078"
"2016-10-08","link",629,388,87,"neutral",0,"https://www.facebook.com/77249349077/posts/10154679711734078"
"2016-10-09","link",185,413,58,"neutral",0,"https://www.facebook.com/77249349077/posts/10154677783139078"
"2016-10-10","link",311,125,58,"negative",-1,"https://www.facebook.com/77249349077/posts/10154686426444078"
"2016-10-10","link",156,61,15,"positive",2,"https://www.facebook.com/77249349077/posts/10154686518989078"
"2016-10-11","link",108,51,24,"neutral",0,"https://www.facebook.com/77249349077/posts/10154688655474078"
"2016-10-11","link",874,434,141,"negative",-1,"https://www.facebook.com/77249349077/posts/10154688721544078"
"2016-10-11","photo",954,424,252,"neutral",0,"https://www.facebook.com/77249349077/posts/10154688991464078"
"2016-10-11","photo",237,507,196,"negative",-1,"https://www.facebook.com/77249349077/posts/10154689277019078"
"2016-10-12","video",1106,372,366,"negative",-3,"https://www.facebook.com/77249349077/posts/10154691968529078"
"2016-10-12","link",444,209,69,"negative",-1,"https://www.facebook.com/77249349077/posts/10154692413619078"
"2016-10-12","video",763,335,188,"neutral",0,"https://www.facebook.com/77249349077/posts/10154692880579078"
"2016-10-12","link",1296,536,131,"positive",1,"https://www.facebook.com/77249349077/posts/10154693132579078"
"2016-10-13","photo",92,131,18,"neutral",0,"https://www.facebook.com/77249349077/posts/10154694987584078"
"2016-10-13","photo",105,50,12,"neutral",0,"https://www.facebook.com/77249349077/posts/10154695112524078"
"2016-10-13","video",1955,2530,561,"neutral",0,"https://www.facebook.com/77249349077/posts/10154695282899078"
"2016-10-13","photo",530,72,76,"neutral",0,"https://www.facebook.com/77249349077/posts/10154695359889078"
"2016-10-13","video",375,92,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154695409824078"
"2016-10-13","link",1279,848,205,"neutral",0,"https://www.facebook.com/77249349077/posts/10154695508599078"
"2016-10-13","video",1004,364,73,"positive",2,"https://www.facebook.com/77249349077/posts/10154695423414078"
"2016-10-13","video",1193,1055,153,"neutral",0,"https://www.facebook.com/77249349077/posts/10154695873144078"
"2016-10-13","video",647,353,648,"negative",-1,"https://www.facebook.com/77249349077/posts/10154696725014078"
"2016-10-13","link",529,411,53,"neutral",0,"https://www.facebook.com/77249349077/posts/10154696803604078"
"2016-10-14","video",971,1095,166,"neutral",0,"https://www.facebook.com/77249349077/posts/10154699471234078"
"2016-10-14","video",310,382,253,"neutral",0,"https://www.facebook.com/77249349077/posts/10154699487624078"
"2016-10-14","video",410,198,93,"neutral",0,"https://www.facebook.com/77249349077/posts/10154700022334078"
"2016-10-14","video",870,955,148,"neutral",0,"https://www.facebook.com/77249349077/posts/10154700149484078"
"2016-10-14","link",429,279,67,"neutral",0,"https://www.facebook.com/77249349077/posts/10154700343889078"
"2016-10-14","video",634,407,852,"negative",-1,"https://www.facebook.com/77249349077/posts/10154700681284078"
"2016-10-14","video",741,962,263,"neutral",0,"https://www.facebook.com/77249349077/posts/10154700807824078"
"2016-10-15","photo",171,166,29,"neutral",0,"https://www.facebook.com/77249349077/posts/10154703665024078"
"2016-10-15","video",885,1446,167,"neutral",0,"https://www.facebook.com/77249349077/posts/10154703703709078"
"2016-10-15","video",1214,2120,232,"neutral",0,"https://www.facebook.com/77249349077/posts/10154704338989078"
"2016-10-15","photo",1699,506,128,"neutral",0,"https://www.facebook.com/77249349077/posts/10154704746249078"
"2016-10-15","link",756,396,168,"neutral",0,"https://www.facebook.com/77249349077/posts/10154704775764078"
"2016-10-15","video",1355,769,401,"neutral",0,"https://www.facebook.com/77249349077/posts/10154704838589078"
"2016-10-16","link",224,223,57,"neutral",0,"https://www.facebook.com/77249349077/posts/10154708179489078"
"2016-10-16","link",127,143,35,"neutral",0,"https://www.facebook.com/77249349077/posts/10154708285184078"
"2016-10-16","link",353,161,98,"negative",-1,"https://www.facebook.com/77249349077/posts/10154708283549078"
"2016-10-16","link",420,408,105,"neutral",0,"https://www.facebook.com/77249349077/posts/10154708280979078"
"2016-10-17","link",233,261,29,"neutral",0,"https://www.facebook.com/77249349077/posts/10154712097664078"
"2016-10-17","link",2074,560,272,"neutral",0,"https://www.facebook.com/77249349077/posts/10154712449349078"
"2016-10-17","video",1030,493,339,"positive",3,"https://www.facebook.com/77249349077/posts/10154712513224078"
"2016-10-18","link",392,413,50,"neutral",0,"https://www.facebook.com/77249349077/posts/10154715714934078"
"2016-10-18","link",1044,225,232,"positive",1,"https://www.facebook.com/77249349077/posts/10154715827349078"
"2016-10-18","link",376,201,116,"neutral",0,"https://www.facebook.com/77249349077/posts/10154715835279078"
"2016-10-18","link",232,208,122,"positive",2,"https://www.facebook.com/77249349077/posts/10154716459099078"
"2016-10-18","link",507,596,409,"positive",1,"https://www.facebook.com/77249349077/posts/10154716848069078"
"2016-10-19","video",890,330,287,"positive",1,"https://www.facebook.com/77249349077/posts/10154719714969078"
"2016-10-19","link",281,273,111,"positive",2,"https://www.facebook.com/77249349077/posts/10154719884164078"
"2016-10-19","photo",620,214,146,"positive",1,"https://www.facebook.com/77249349077/posts/10154720045834078"
"2016-10-19","video",537,424,102,"positive",1,"https://www.facebook.com/77249349077/posts/10154720193319078"
"2016-10-20","photo",3611,780,1451,"neutral",0,"https://www.facebook.com/77249349077/posts/10154723202009078"
"2016-10-20","link",760,721,287,"neutral",0,"https://www.facebook.com/77249349077/posts/10154723304499078"
"2016-10-20","video",503,504,213,"neutral",0,"https://www.facebook.com/77249349077/posts/10154724001139078"
"2016-10-21","link",344,345,67,"positive",1,"https://www.facebook.com/77249349077/posts/10154726361404078"
"2016-10-21","photo",1240,261,160,"neutral",0,"https://www.facebook.com/77249349077/posts/10154726685179078"
"2016-10-21","photo",458,313,80,"neutral",0,"https://www.facebook.com/77249349077/posts/10154726940359078"
"2016-10-21","link",398,338,58,"neutral",0,"https://www.facebook.com/77249349077/posts/10154727393709078"
"2016-10-21","link",125,407,26,"negative",-1,"https://www.facebook.com/77249349077/posts/10154727260689078"
"2016-10-23","video",394,187,72,"neutral",0,"https://www.facebook.com/77249349077/posts/10154733427744078"
"2016-10-23","link",582,659,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154734818684078"
"2016-10-24","video",2009,960,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154738421434078"
"2016-10-25","link",738,457,140,"positive",1,"https://www.facebook.com/77249349077/posts/10154740030854078"
"2016-10-25","photo",373,138,80,"negative",-1,"https://www.facebook.com/77249349077/posts/10154740388579078"
"2016-10-25","link",318,213,61,"neutral",0,"https://www.facebook.com/77249349077/posts/10154740507334078"
"2016-10-25","photo",3345,553,1124,"neutral",0,"https://www.facebook.com/77249349077/posts/10154740686294078"
"2016-10-26","video",353,295,61,"negative",-1,"https://www.facebook.com/77249349077/posts/10154743499044078"
"2016-10-26","photo",969,632,178,"neutral",0,"https://www.facebook.com/77249349077/posts/10154743778274078"
"2016-10-26","photo",293,175,56,"positive",1,"https://www.facebook.com/77249349077/posts/10154743696444078"
"2016-10-27","photo",789,488,262,"neutral",0,"https://www.facebook.com/77249349077/posts/10154747040829078"
"2016-10-27","link",425,583,98,"neutral",0,"https://www.facebook.com/77249349077/posts/10154747083539078"
"2016-10-27","link",533,577,143,"positive",2,"https://www.facebook.com/77249349077/posts/10154747365069078"
"2016-10-28","link",1349,527,420,"neutral",0,"https://www.facebook.com/77249349077/posts/10154750168009078"
"2016-10-28","link",268,468,42,"neutral",0,"https://www.facebook.com/77249349077/posts/10154750229319078"
"2016-10-29","link",456,663,48,"positive",2,"https://www.facebook.com/77249349077/posts/10154754084559078"
"2016-10-30","link",302,734,200,"neutral",0,"https://www.facebook.com/77249349077/posts/10154758316524078"
"2016-10-31","photo",688,330,288,"positive",1,"https://www.facebook.com/77249349077/posts/10154762364894078"
"2016-10-31","link",328,147,80,"positive",1,"https://www.facebook.com/77249349077/posts/10154762843899078"
"2016-10-31","video",445,178,128,"neutral",0,"https://www.facebook.com/77249349077/posts/10154761953549078"
"2016-11-01","link",301,215,49,"positive",1,"https://www.facebook.com/77249349077/posts/10154766310334078"
"2016-11-01","link",159,352,71,"neutral",0,"https://www.facebook.com/77249349077/posts/10154766865954078"
"2016-11-02","video",1597,260,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154769589359078"
"2016-11-02","link",175,284,77,"positive",1,"https://www.facebook.com/77249349077/posts/10154769793419078"
"2016-11-02","video",238,99,54,"negative",-3,"https://www.facebook.com/77249349077/posts/10154769902124078"
"2016-11-02","link",215,70,79,"positive",2,"https://www.facebook.com/77249349077/posts/10154769942589078"
"2016-11-02","link",182,289,132,"neutral",0,"https://www.facebook.com/77249349077/posts/10154770015964078"
"2016-11-03","photo",246,138,53,"neutral",0,"https://www.facebook.com/77249349077/posts/10154773221389078"
"2016-11-03","photo",547,389,100,"neutral",0,"https://www.facebook.com/77249349077/posts/10154773365569078"
"2016-11-03","link",150,119,22,"positive",1,"https://www.facebook.com/77249349077/posts/10154774117159078"
"2016-11-03","video",572,122,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154774393549078"
"2016-11-03","photo",251,60,58,"positive",2,"https://www.facebook.com/77249349077/posts/10154773945399078"
"2016-11-03","link",565,370,166,"neutral",0,"https://www.facebook.com/77249349077/posts/10154774470764078"
"2016-11-04","link",252,440,133,"negative",-1,"https://www.facebook.com/77249349077/posts/10154776869284078"
"2016-11-05","link",364,416,77,"positive",1,"https://www.facebook.com/77249349077/posts/10154776989609078"
"2016-11-06","link",825,694,136,"positive",1,"https://www.facebook.com/77249349077/posts/10154783457334078"
"2016-11-06","photo",812,205,103,"positive",2,"https://www.facebook.com/77249349077/posts/10154783598384078"
"2016-11-07","photo",1530,473,363,"neutral",0,"https://www.facebook.com/77249349077/posts/10154787053039078"
"2016-11-08","photo",750,452,239,"negative",-1,"https://www.facebook.com/77249349077/posts/10154790147754078"
"2016-11-08","link",202,370,40,"positive",1,"https://www.facebook.com/77249349077/posts/10154790345759078"
"2016-11-08","link",227,478,68,"neutral",0,"https://www.facebook.com/77249349077/posts/10154790531394078"
"2016-11-09","photo",350,508,166,"neutral",0,"https://www.facebook.com/77249349077/posts/10154794298314078"
"2016-11-10","photo",347,158,68,"neutral",0,"https://www.facebook.com/77249349077/posts/10154797676129078"
"2016-11-10","video",3000,888,4799,"negative",-1,"https://www.facebook.com/77249349077/posts/10154797701299078"
"2016-11-11","link",296,302,39,"negative",-1,"https://www.facebook.com/77249349077/posts/10154800796529078"
"2016-11-11","link",240,225,40,"positive",1,"https://www.facebook.com/77249349077/posts/10154798180969078"
"2016-11-11","photo",988,332,281,"positive",1,"https://www.facebook.com/77249349077/posts/10154801811714078"
"2016-11-12","link",1268,614,146,"neutral",0,"https://www.facebook.com/77249349077/posts/10154804134954078"
"2016-11-13","link",290,321,74,"positive",1,"https://www.facebook.com/77249349077/posts/10154807424604078"
"2016-11-13","link",647,548,61,"neutral",0,"https://www.facebook.com/77249349077/posts/10154807475519078"
"2016-11-14","link",294,173,54,"neutral",0,"https://www.facebook.com/77249349077/posts/10154810382224078"
"2016-11-14","link",298,256,70,"negative",-2,"https://www.facebook.com/77249349077/posts/10154810746864078"
"2016-11-14","photo",309,265,72,"negative",-1,"https://www.facebook.com/77249349077/posts/10154810873484078"
"2016-11-15","photo",675,444,518,"neutral",0,"https://www.facebook.com/77249349077/posts/10154810545299078"
"2016-11-15","photo",481,258,225,"negative",-2,"https://www.facebook.com/77249349077/posts/10154815517424078"
"2016-11-15","link",57,55,18,"negative",-2,"https://www.facebook.com/77249349077/posts/10154815542574078"
"2016-11-15","link",295,576,261,"neutral",0,"https://www.facebook.com/77249349077/posts/10154816053024078"
"2016-11-16","photo",266,271,71,"positive",2,"https://www.facebook.com/77249349077/posts/10154815606699078"
"2016-11-16","photo",493,362,121,"positive",1,"https://www.facebook.com/77249349077/posts/10154818391374078"
"2016-11-16","photo",1271,524,566,"neutral",0,"https://www.facebook.com/77249349077/posts/10154818428774078"
"2016-11-16","link",738,501,195,"neutral",0,"https://www.facebook.com/77249349077/posts/10154818552144078"
"2016-11-17","video",713,176,0,"negative",-1,"https://www.facebook.com/77249349077/posts/10154820994754078"
"2016-11-17","link",217,431,35,"neutral",0,"https://www.facebook.com/77249349077/posts/10154822143039078"
"2016-11-18","link",701,382,123,"neutral",0,"https://www.facebook.com/77249349077/posts/10154824829419078"
"2016-11-18","link",289,287,85,"negative",-3,"https://www.facebook.com/77249349077/posts/10154825013149078"
"2016-11-18","link",350,566,50,"neutral",0,"https://www.facebook.com/77249349077/posts/10154825143214078"
"2016-11-19","link",257,671,26,"positive",2,"https://www.facebook.com/77249349077/posts/10154827102664078"
"2016-11-19","link",1220,468,298,"positive",2,"https://www.facebook.com/77249349077/posts/10154827103899078"
"2016-11-19","link",467,352,47,"positive",1,"https://www.facebook.com/77249349077/posts/10154827172769078"
"2016-11-20","link",197,260,42,"neutral",0,"https://www.facebook.com/77249349077/posts/10154829935854078"
"2016-11-20","link",231,530,90,"neutral",0,"https://www.facebook.com/77249349077/posts/10154830339609078"
"2016-11-21","link",231,214,42,"neutral",0,"https://www.facebook.com/77249349077/posts/10154833945659078"
"2016-11-21","video",185,127,54,"negative",-5,"https://www.facebook.com/77249349077/posts/10154833979299078"
"2016-11-21","photo",483,260,116,"negative",-1,"https://www.facebook.com/77249349077/posts/10154834192594078"
"2016-11-21","photo",93,117,71,"neutral",0,"https://www.facebook.com/77249349077/posts/10154834196014078"
"2016-11-22","video",443,157,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154836133254078"
"2016-11-22","photo",805,157,221,"positive",2,"https://www.facebook.com/77249349077/posts/10154836468934078"
"2016-11-22","photo",376,245,43,"neutral",0,"https://www.facebook.com/77249349077/posts/10154836691304078"
"2016-11-22","video",197,282,89,"positive",2,"https://www.facebook.com/77249349077/posts/10154837305859078"
"2016-11-22","link",114,152,116,"neutral",0,"https://www.facebook.com/77249349077/posts/10154836974484078"
"2016-11-22","link",1110,194,269,"neutral",0,"https://www.facebook.com/77249349077/posts/10154837846659078"
"2016-11-23","link",223,276,45,"negative",-1,"https://www.facebook.com/77249349077/posts/10154839056254078"
"2016-11-23","link",49,31,12,"neutral",0,"https://www.facebook.com/77249349077/posts/10154839230769078"
"2016-11-23","photo",335,139,157,"neutral",0,"https://www.facebook.com/77249349077/posts/10154839387529078"
"2016-11-23","video",410,211,62,"negative",-1,"https://www.facebook.com/77249349077/posts/10154839696389078"
"2016-11-23","video",178,141,93,"neutral",0,"https://www.facebook.com/77249349077/posts/10154839811364078"
"2016-11-23","link",185,394,125,"neutral",0,"https://www.facebook.com/77249349077/posts/10154839930089078"
"2016-11-23","video",93,88,84,"neutral",0,"https://www.facebook.com/77249349077/posts/10154839946274078"
"2016-11-24","link",133,258,41,"neutral",0,"https://www.facebook.com/77249349077/posts/10154841822599078"
"2016-11-24","photo",691,312,147,"negative",-1,"https://www.facebook.com/77249349077/posts/10154842077419078"
"2016-11-24","link",98,57,13,"neutral",0,"https://www.facebook.com/77249349077/posts/10154842653619078"
"2016-11-24","photo",404,543,707,"neutral",0,"https://www.facebook.com/77249349077/posts/10154842964664078"
"2016-11-25","link",423,200,113,"positive",6,"https://www.facebook.com/77249349077/posts/10154844827044078"
"2016-11-25","link",184,291,40,"negative",-1,"https://www.facebook.com/77249349077/posts/10154845288094078"
"2016-11-26","link",1433,301,782,"neutral",0,"https://www.facebook.com/77249349077/posts/10154847751379078"
"2016-11-26","photo",340,112,58,"positive",2,"https://www.facebook.com/77249349077/posts/10154847739864078"
"2016-11-27","video",450,977,670,"neutral",0,"https://www.facebook.com/77249349077/posts/10154850201984078"
"2016-11-28","link",147,245,34,"positive",1,"https://www.facebook.com/77249349077/posts/10154854397074078"
"2016-11-28","link",232,281,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154854552689078"
"2016-11-28","link",89,111,140,"neutral",0,"https://www.facebook.com/77249349077/posts/10154854573369078"
"2016-11-29","link",310,223,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154856161919078"
"2016-11-29","video",292,126,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154856185049078"
"2016-11-29","link",194,196,59,"negative",-1,"https://www.facebook.com/77249349077/posts/10154856666719078"
"2016-11-29","link",1585,962,192,"positive",1,"https://www.facebook.com/77249349077/posts/10154857008984078"
"2016-11-29","link",182,137,49,"negative",-1,"https://www.facebook.com/77249349077/posts/10154857428704078"
"2016-11-30","video",1052,195,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154859040819078"
"2016-11-30","photo",457,241,109,"negative",-1,"https://www.facebook.com/77249349077/posts/10154859417224078"
"2016-11-30","photo",713,587,238,"positive",2,"https://www.facebook.com/77249349077/posts/10154859467699078"
"2016-11-30","link",203,129,75,"positive",1,"https://www.facebook.com/77249349077/posts/10154859614014078"
"2016-11-30","link",559,98,84,"neutral",0,"https://www.facebook.com/77249349077/posts/10154860148939078"
"2016-11-30","link",1543,297,135,"neutral",0,"https://www.facebook.com/77249349077/posts/10154860443409078"
"2016-11-30","video",4676,805,1,"neutral",0,"https://www.facebook.com/77249349077/posts/10154860715334078"
"2016-12-01","photo",1716,188,83,"neutral",0,"https://www.facebook.com/77249349077/posts/10154264364054078"
"2016-12-01","link",429,471,53,"positive",2,"https://www.facebook.com/77249349077/posts/10154863535049078"
"2016-12-02","link",886,181,318,"negative",-1,"https://www.facebook.com/77249349077/posts/10154865854264078"
"2016-12-02","video",1572,384,1499,"negative",-1,"https://www.facebook.com/77249349077/posts/10154866112629078"
"2016-12-02","link",264,41,50,"negative",-1,"https://www.facebook.com/77249349077/posts/10154866422369078"
"2016-12-02","photo",1806,414,500,"neutral",0,"https://www.facebook.com/77249349077/posts/10154866443199078"
"2016-12-02","link",546,454,813,"neutral",0,"https://www.facebook.com/77249349077/posts/10154866641474078"
"2016-12-02","link",326,160,27,"negative",-1,"https://www.facebook.com/77249349077/posts/10154866954979078"
"2016-12-03","photo",481,361,142,"neutral",0,"https://www.facebook.com/77249349077/posts/10154866853824078"
"2016-12-03","link",191,105,35,"positive",1,"https://www.facebook.com/77249349077/posts/10154866818679078"
"2016-12-03","photo",1770,908,355,"neutral",0,"https://www.facebook.com/77249349077/posts/10154869100194078"
"2016-12-04","link",1375,462,238,"positive",1,"https://www.facebook.com/77249349077/posts/10154872210064078"
"2016-12-05","photo",1949,713,550,"negative",-1,"https://www.facebook.com/77249349077/posts/10154875867694078"
"2016-12-06","photo",286,302,46,"positive",1,"https://www.facebook.com/77249349077/posts/10154878682084078"
"2016-12-06","photo",364,255,138,"neutral",0,"https://www.facebook.com/77249349077/posts/10154878963129078"
"2016-12-06","link",218,219,48,"negative",-2,"https://www.facebook.com/77249349077/posts/10154879358444078"
"2016-12-07","photo",383,295,88,"neutral",0,"https://www.facebook.com/77249349077/posts/10154882674249078"
"2016-12-07","video",264,347,333,"negative",-1,"https://www.facebook.com/77249349077/posts/10154883097004078"
"2016-12-07","photo",279,88,69,"positive",1,"https://www.facebook.com/77249349077/posts/10154883817669078"
"2016-12-07","photo",257,759,321,"negative",-1,"https://www.facebook.com/77249349077/posts/10154884633899078"
"2016-12-08","photo",348,172,63,"negative",-1,"https://www.facebook.com/77249349077/posts/10154889116929078"
"2016-12-08","photo",357,165,68,"neutral",0,"https://www.facebook.com/77249349077/posts/10154889343814078"
